id,customer_id,channel,campaign_id,date,content_asset_id
session-public-05292,,Organic,organic,2026-05-17,asset-04
session-public-05293,,Instagram,camp-studio,2025-11-04,
session-public-05294,,Paid Social,camp-move,2025-12-31,asset-02
session-public-05295,,DM,camp-private,2026-06-09,asset-03
session-public-05296,,Organic,organic,2025-10-13,asset-04
session-public-05297,,Instagram,camp-studio,2026-04-19,asset-01
session-public-05298,,Paid Social,camp-move,2026-05-11,asset-02
session-public-05299,,DM,camp-private,2025-11-13,asset-03
session-public-05300,,Organic,organic,2026-01-26,asset-04
session-public-05301,,Instagram,camp-studio,2025-10-19,asset-01
session-public-05302,,Paid Social,camp-move,2026-05-16,
session-public-05303,,DM,camp-private,2026-09-21,asset-03
session-public-05304,,Organic,organic,2026-01-17,asset-04
session-public-05305,,Instagram,camp-studio,2026-03-11,asset-01
session-public-05306,,Paid Social,camp-move,2025-11-01,asset-02
session-public-05307,,DM,camp-private,2025-10-16,asset-03
session-public-05308,,Organic,organic,2026-02-16,asset-04
session-public-05309,,Instagram,camp-studio,2026-03-25,asset-01
session-public-05310,,Paid Social,camp-move,2026-06-20,asset-02
session-public-05311,,DM,camp-private,2026-02-10,
session-public-05312,,Organic,organic,2026-05-31,asset-04
session-public-05313,,Instagram,camp-studio,2026-02-22,asset-01
session-public-05314,,Paid Social,camp-move,2026-01-02,asset-02
session-public-05315,,DM,camp-private,2026-04-15,asset-03
session-public-05316,,Organic,organic,2025-12-20,asset-04
session-public-05317,,Instagram,camp-studio,2025-11-19,asset-01
session-public-05318,,Paid Social,camp-move,2026-09-17,asset-02
session-public-05319,,DM,camp-private,2025-12-31,asset-03
session-public-05320,,Organic,organic,2025-10-04,
session-public-05321,,Instagram,camp-studio,2025-09-30,asset-01
session-public-05322,,Paid Social,camp-move,2026-07-08,asset-02
session-public-05323,,DM,camp-private,2026-05-02,asset-03
session-public-05324,,Organic,organic,2025-12-24,asset-04
session-public-05325,,Instagram,camp-studio,2026-03-19,asset-01
session-public-05326,,Paid Social,camp-move,2026-06-21,asset-02
session-public-05327,,DM,camp-private,2026-06-19,asset-03
session-public-05328,,Organic,organic,2026-09-03,asset-04
session-public-05329,,Instagram,camp-studio,2026-03-22,
session-public-05330,,Paid Social,camp-move,2026-05-08,asset-02
session-public-05331,,DM,camp-private,2026-04-28,asset-03
session-public-05332,,Organic,organic,2026-09-17,asset-04
session-public-05333,,Instagram,camp-studio,2026-04-29,asset-01
session-public-05334,,Paid Social,camp-move,2026-07-24,asset-02
session-public-05335,,DM,camp-private,2026-01-29,asset-03
session-public-05336,,Organic,organic,2026-06-03,asset-04
session-public-05337,,Instagram,camp-studio,2025-10-07,asset-01
session-public-05338,,Paid Social,camp-move,2026-01-04,
session-public-05339,,DM,camp-private,2025-11-22,asset-03
session-public-05340,,Organic,organic,2026-07-06,asset-04
session-public-05341,,Instagram,camp-studio,2025-09-24,asset-01
session-public-05342,,Paid Social,camp-move,2026-03-11,asset-02
session-public-05343,,DM,camp-private,2026-01-01,asset-03
session-public-05344,,Organic,organic,2026-08-31,asset-04
session-public-05345,,Instagram,camp-studio,2026-01-02,asset-01
session-public-05346,,Paid Social,camp-move,2026-07-29,asset-02
session-public-05347,,DM,camp-private,2026-04-16,
session-public-05348,,Organic,organic,2025-12-11,asset-04
session-public-05349,,Instagram,camp-studio,2026-05-05,asset-01
session-public-05350,,Paid Social,camp-move,2026-01-30,asset-02
session-public-05351,,DM,camp-private,2026-05-03,asset-03
session-public-05352,,Organic,organic,2026-04-11,asset-04
session-public-05353,,Instagram,camp-studio,2026-05-03,asset-01
session-public-05354,,Paid Social,camp-move,2025-12-07,asset-02
session-public-05355,,DM,camp-private,2025-11-01,asset-03
session-public-05356,,Organic,organic,2026-03-21,
session-public-05357,,Instagram,camp-studio,2026-07-18,asset-01
session-public-05358,,Paid Social,camp-move,2025-10-24,asset-02
session-public-05359,,DM,camp-private,2026-06-17,asset-03
session-public-05360,,Organic,organic,2026-01-23,asset-04
session-public-05361,,Instagram,camp-studio,2025-12-01,asset-01
session-public-05362,,Paid Social,camp-move,2026-09-15,asset-02
session-public-05363,,DM,camp-private,2026-05-23,asset-03
session-public-05364,,Organic,organic,2025-10-01,asset-04
session-public-05365,,Instagram,camp-studio,2025-10-08,
session-public-05366,,Paid Social,camp-move,2025-10-21,asset-02
session-public-05367,,DM,camp-private,2026-02-05,asset-03
session-public-05368,,Organic,organic,2026-04-16,asset-04
session-public-05369,,Instagram,camp-studio,2026-04-22,asset-01
session-public-05370,,Paid Social,camp-move,2026-04-27,asset-02
session-public-05371,,DM,camp-private,2025-11-12,asset-03
session-public-05372,,Organic,organic,2026-02-28,asset-04
session-public-05373,,Instagram,camp-studio,2026-03-10,asset-01
session-public-05374,,Paid Social,camp-move,2026-08-08,
session-public-05375,,DM,camp-private,2026-07-20,asset-03
session-public-05376,,Organic,organic,2025-10-04,asset-04
session-public-05377,,Instagram,camp-studio,2025-10-26,asset-01
session-public-05378,,Paid Social,camp-move,2025-11-20,asset-02
session-public-05379,,DM,camp-private,2025-10-17,asset-03
session-public-05380,,Organic,organic,2026-05-08,asset-04
session-public-05381,,Instagram,camp-studio,2026-07-20,asset-01
session-public-05382,,Paid Social,camp-move,2026-05-28,asset-02
session-public-05383,,DM,camp-private,2026-08-29,
session-public-05384,,Organic,organic,2026-05-19,asset-04
session-public-05385,,Instagram,camp-studio,2025-11-24,asset-01
session-public-05386,,Paid Social,camp-move,2026-01-29,asset-02
session-public-05387,,DM,camp-private,2025-10-11,asset-03
session-public-05388,,Organic,organic,2025-10-02,asset-04
session-public-05389,,Instagram,camp-studio,2026-08-23,asset-01
session-public-05390,,Paid Social,camp-move,2026-02-03,asset-02
session-public-05391,,DM,camp-private,2026-07-18,asset-03
session-public-05392,,Organic,organic,2026-01-20,
session-public-05393,,Instagram,camp-studio,2026-06-27,asset-01
session-public-05394,,Paid Social,camp-move,2026-07-01,asset-02
session-public-05395,,DM,camp-private,2025-10-26,asset-03
session-public-05396,,Organic,organic,2026-07-07,asset-04
session-public-05397,,Instagram,camp-studio,2026-09-15,asset-01
session-public-05398,,Paid Social,camp-move,2026-09-19,asset-02
session-public-05399,,DM,camp-private,2026-08-11,asset-03
session-public-05400,,Organic,organic,2026-09-13,asset-04
session-public-05401,,Instagram,camp-studio,2026-02-07,
session-public-05402,,Paid Social,camp-move,2026-07-12,asset-02
session-public-05403,,DM,camp-private,2025-09-23,asset-03
session-public-05404,,Organic,organic,2026-03-02,asset-04
session-public-05405,,Instagram,camp-studio,2026-01-27,asset-01
session-public-05406,,Paid Social,camp-move,2026-08-29,asset-02
session-public-05407,,DM,camp-private,2026-09-19,asset-03
session-public-05408,,Organic,organic,2025-10-25,asset-04
session-public-05409,,Instagram,camp-studio,2026-03-03,asset-01
session-public-05410,,Paid Social,camp-move,2025-12-19,
session-public-05411,,DM,camp-private,2025-10-13,asset-03
session-public-05412,,Organic,organic,2026-01-30,asset-04
session-public-05413,,Instagram,camp-studio,2026-07-31,asset-01
session-public-05414,,Paid Social,camp-move,2026-07-30,asset-02
session-public-05415,,DM,camp-private,2026-06-05,asset-03
session-public-05416,,Organic,organic,2025-10-11,asset-04
session-public-05417,,Instagram,camp-studio,2026-07-20,asset-01
session-public-05418,,Paid Social,camp-move,2026-02-21,asset-02
session-public-05419,,DM,camp-private,2026-08-19,
session-public-05420,,Organic,organic,2026-07-25,asset-04
session-public-05421,,Instagram,camp-studio,2026-06-03,asset-01
session-public-05422,,Paid Social,camp-move,2026-04-12,asset-02
session-public-05423,,DM,camp-private,2026-07-29,asset-03
session-public-05424,,Organic,organic,2026-06-19,asset-04
session-public-05425,,Instagram,camp-studio,2026-06-01,asset-01
session-public-05426,,Paid Social,camp-move,2026-08-15,asset-02
session-public-05427,,DM,camp-private,2026-01-14,asset-03
session-public-05428,,Organic,organic,2026-08-19,
session-public-05429,,Instagram,camp-studio,2025-10-25,asset-01
session-public-05430,,Paid Social,camp-move,2026-01-01,asset-02
session-public-05431,,DM,camp-private,2026-05-17,asset-03
session-public-05432,,Organic,organic,2026-07-21,asset-04
session-public-05433,,Instagram,camp-studio,2026-05-04,asset-01
session-public-05434,,Paid Social,camp-move,2026-09-07,asset-02
session-public-05435,,DM,camp-private,2025-11-22,asset-03
session-public-05436,,Organic,organic,2026-04-22,asset-04
session-public-05437,,Instagram,camp-studio,2026-04-05,
session-public-05438,,Paid Social,camp-move,2026-07-27,asset-02
session-public-05439,,DM,camp-private,2026-07-03,asset-03
session-public-05440,,Organic,organic,2026-02-18,asset-04
session-public-05441,,Instagram,camp-studio,2025-11-13,asset-01
session-public-05442,,Paid Social,camp-move,2026-04-20,asset-02
session-public-05443,,DM,camp-private,2026-04-05,asset-03
session-public-05444,,Organic,organic,2025-11-11,asset-04
session-public-05445,,Instagram,camp-studio,2025-12-07,asset-01
session-public-05446,,Paid Social,camp-move,2026-01-10,
session-public-05447,,DM,camp-private,2026-05-28,asset-03
session-public-05448,,Organic,organic,2026-02-15,asset-04
session-public-05449,,Instagram,camp-studio,2025-10-17,asset-01
session-public-05450,,Paid Social,camp-move,2026-05-28,asset-02
session-public-05451,,DM,camp-private,2026-05-25,asset-03
session-public-05452,,Organic,organic,2026-07-11,asset-04
session-public-05453,,Instagram,camp-studio,2026-02-05,asset-01
session-public-05454,,Paid Social,camp-move,2026-01-27,asset-02
session-public-05455,,DM,camp-private,2026-01-19,
session-public-05456,,Organic,organic,2025-12-20,asset-04
session-public-05457,,Instagram,camp-studio,2026-03-06,asset-01
session-public-05458,,Paid Social,camp-move,2026-05-03,asset-02
session-public-05459,,DM,camp-private,2025-12-24,asset-03
session-public-05460,,Organic,organic,2026-01-07,asset-04
session-public-05461,,Instagram,camp-studio,2026-09-09,asset-01
session-public-05462,,Paid Social,camp-move,2026-06-12,asset-02
session-public-05463,,DM,camp-private,2026-08-30,asset-03
session-public-05464,,Organic,organic,2026-07-21,
session-public-05465,,Instagram,camp-studio,2026-07-23,asset-01
session-public-05466,,Paid Social,camp-move,2026-02-17,asset-02
session-public-05467,,DM,camp-private,2026-07-17,asset-03
session-public-05468,,Organic,organic,2026-07-10,asset-04
session-public-05469,,Instagram,camp-studio,2025-11-19,asset-01
session-public-05470,,Paid Social,camp-move,2026-07-31,asset-02
session-public-05471,,DM,camp-private,2026-05-08,asset-03
session-public-05472,,Organic,organic,2025-09-29,asset-04
session-public-05473,,Instagram,camp-studio,2025-10-26,
session-public-05474,,Paid Social,camp-move,2026-09-21,asset-02
session-public-05475,,DM,camp-private,2026-02-04,asset-03
session-public-05476,,Organic,organic,2025-12-15,asset-04
session-public-05477,,Instagram,camp-studio,2026-04-30,asset-01
session-public-05478,,Paid Social,camp-move,2026-08-26,asset-02
session-public-05479,,DM,camp-private,2025-12-02,asset-03
session-public-05480,,Organic,organic,2025-10-05,asset-04
session-public-05481,,Instagram,camp-studio,2026-01-09,asset-01
session-public-05482,,Paid Social,camp-move,2026-05-19,
session-public-05483,,DM,camp-private,2025-10-18,asset-03
session-public-05484,,Organic,organic,2026-06-12,asset-04
session-public-05485,,Instagram,camp-studio,2026-05-15,asset-01
session-public-05486,,Paid Social,camp-move,2026-06-25,asset-02
session-public-05487,,DM,camp-private,2025-12-18,asset-03
session-public-05488,,Organic,organic,2025-11-15,asset-04
session-public-05489,,Instagram,camp-studio,2025-11-06,asset-01
session-public-05490,,Paid Social,camp-move,2026-04-20,asset-02
session-public-05491,,DM,camp-private,2025-10-20,
session-public-05492,,Organic,organic,2025-12-12,asset-04
session-public-05493,,Instagram,camp-studio,2026-08-26,asset-01
session-public-05494,,Paid Social,camp-move,2026-08-28,asset-02
session-public-05495,,DM,camp-private,2026-08-25,asset-03
session-public-05496,,Organic,organic,2025-10-06,asset-04
session-public-05497,,Instagram,camp-studio,2026-08-10,asset-01
session-public-05498,,Paid Social,camp-move,2026-08-26,asset-02
session-public-05499,,DM,camp-private,2026-08-09,asset-03
session-public-05500,,Organic,organic,2026-02-01,
session-public-05501,,Instagram,camp-studio,2025-11-09,asset-01
session-public-05502,,Paid Social,camp-move,2026-06-28,asset-02
session-public-05503,,DM,camp-private,2025-11-03,asset-03
session-public-05504,,Organic,organic,2026-01-20,asset-04
session-public-05505,,Instagram,camp-studio,2026-03-30,asset-01
session-public-05506,,Paid Social,camp-move,2026-09-07,asset-02
session-public-05507,,DM,camp-private,2026-09-16,asset-03
session-public-05508,,Organic,organic,2026-08-02,asset-04
session-public-05509,,Instagram,camp-studio,2026-07-11,
session-public-05510,,Paid Social,camp-move,2026-06-11,asset-02
session-public-05511,,DM,camp-private,2026-07-23,asset-03
session-public-05512,,Organic,organic,2026-06-07,asset-04
session-public-05513,,Instagram,camp-studio,2026-07-18,asset-01
session-public-05514,,Paid Social,camp-move,2026-05-09,asset-02
session-public-05515,,DM,camp-private,2025-12-06,asset-03
session-public-05516,,Organic,organic,2025-11-18,asset-04
session-public-05517,,Instagram,camp-studio,2025-11-03,asset-01
session-public-05518,,Paid Social,camp-move,2026-05-07,
session-public-05519,,DM,camp-private,2025-10-03,asset-03
session-public-05520,,Organic,organic,2026-06-24,asset-04
session-public-05521,,Instagram,camp-studio,2026-06-06,asset-01
session-public-05522,,Paid Social,camp-move,2026-08-08,asset-02
session-public-05523,,DM,camp-private,2026-07-19,asset-03
session-public-05524,,Organic,organic,2026-02-17,asset-04
session-public-05525,,Instagram,camp-studio,2026-08-26,asset-01
session-public-05526,,Paid Social,camp-move,2026-06-09,asset-02
session-public-05527,,DM,camp-private,2025-10-07,
session-public-05528,,Organic,organic,2025-10-28,asset-04
session-public-05529,,Instagram,camp-studio,2026-06-28,asset-01
session-public-05530,,Paid Social,camp-move,2026-04-14,asset-02
session-public-05531,,DM,camp-private,2026-02-02,asset-03
session-public-05532,,Organic,organic,2026-02-24,asset-04
session-public-05533,,Instagram,camp-studio,2026-06-22,asset-01
session-public-05534,,Paid Social,camp-move,2025-12-01,asset-02
session-public-05535,,DM,camp-private,2025-12-13,asset-03
session-public-05536,,Organic,organic,2025-11-22,
session-public-05537,,Instagram,camp-studio,2026-05-11,asset-01
session-public-05538,,Paid Social,camp-move,2026-03-23,asset-02
session-public-05539,,DM,camp-private,2026-06-16,asset-03
session-public-05540,,Organic,organic,2026-06-11,asset-04
session-public-05541,,Instagram,camp-studio,2026-01-19,asset-01
session-public-05542,,Paid Social,camp-move,2026-07-11,asset-02
session-public-05543,,DM,camp-private,2026-05-05,asset-03
session-public-05544,,Organic,organic,2026-06-08,asset-04
session-public-05545,,Instagram,camp-studio,2026-04-01,
session-public-05546,,Paid Social,camp-move,2026-05-04,asset-02
session-public-05547,,DM,camp-private,2025-09-27,asset-03
session-public-05548,,Organic,organic,2026-06-25,asset-04
session-public-05549,,Instagram,camp-studio,2025-12-19,asset-01
session-public-05550,,Paid Social,camp-move,2025-10-23,asset-02
session-public-05551,,DM,camp-private,2025-10-05,asset-03
session-public-05552,,Organic,organic,2026-02-01,asset-04
session-public-05553,,Instagram,camp-studio,2026-06-25,asset-01
session-public-05554,,Paid Social,camp-move,2025-10-15,
session-public-05555,,DM,camp-private,2026-04-24,asset-03
session-public-05556,,Organic,organic,2026-05-22,asset-04
session-public-05557,,Instagram,camp-studio,2026-03-04,asset-01
session-public-05558,,Paid Social,camp-move,2026-05-22,asset-02
session-public-05559,,DM,camp-private,2026-08-29,asset-03
session-public-05560,,Organic,organic,2025-11-08,asset-04
session-public-05561,,Instagram,camp-studio,2025-12-23,asset-01
session-public-05562,,Paid Social,camp-move,2025-12-27,asset-02
session-public-05563,,DM,camp-private,2026-04-04,
session-public-05564,,Organic,organic,2026-07-07,asset-04
session-public-05565,,Instagram,camp-studio,2025-11-04,asset-01
session-public-05566,,Paid Social,camp-move,2026-02-22,asset-02
session-public-05567,,DM,camp-private,2026-07-23,asset-03
session-public-05568,,Organic,organic,2026-04-16,asset-04
session-public-05569,,Instagram,camp-studio,2025-11-07,asset-01
session-public-05570,,Paid Social,camp-move,2026-08-19,asset-02
session-public-05571,,DM,camp-private,2026-08-30,asset-03
session-public-05572,,Organic,organic,2025-11-04,
session-public-05573,,Instagram,camp-studio,2025-12-11,asset-01
session-public-05574,,Paid Social,camp-move,2026-06-10,asset-02
session-public-05575,,DM,camp-private,2026-06-04,asset-03
session-public-05576,,Organic,organic,2026-09-02,asset-04
session-public-05577,,Instagram,camp-studio,2026-07-21,asset-01
session-public-05578,,Paid Social,camp-move,2026-02-07,asset-02
session-public-05579,,DM,camp-private,2025-12-15,asset-03
session-public-05580,,Organic,organic,2026-07-26,asset-04
session-public-05581,,Instagram,camp-studio,2026-08-31,
session-public-05582,,Paid Social,camp-move,2026-04-26,asset-02
session-public-05583,,DM,camp-private,2026-07-05,asset-03
session-public-05584,,Organic,organic,2026-06-07,asset-04
session-public-05585,,Instagram,camp-studio,2025-12-08,asset-01
session-public-05586,,Paid Social,camp-move,2026-05-17,asset-02
session-public-05587,,DM,camp-private,2026-04-10,asset-03
session-public-05588,,Organic,organic,2026-07-15,asset-04
session-public-05589,,Instagram,camp-studio,2026-08-31,asset-01
session-public-05590,,Paid Social,camp-move,2026-05-24,
session-public-05591,,DM,camp-private,2026-08-28,asset-03
session-public-05592,,Organic,organic,2026-08-13,asset-04
session-public-05593,,Instagram,camp-studio,2025-10-17,asset-01
session-public-05594,,Paid Social,camp-move,2026-02-05,asset-02
session-public-05595,,DM,camp-private,2025-10-14,asset-03
session-public-05596,,Organic,organic,2026-07-20,asset-04
session-public-05597,,Instagram,camp-studio,2026-03-22,asset-01
session-public-05598,,Paid Social,camp-move,2026-01-17,asset-02
session-public-05599,,DM,camp-private,2025-11-21,
session-public-05600,,Organic,organic,2026-02-01,asset-04
session-public-05601,,Instagram,camp-studio,2025-11-06,asset-01
session-public-05602,,Paid Social,camp-move,2026-07-16,asset-02
session-public-05603,,DM,camp-private,2026-04-26,asset-03
session-public-05604,,Organic,organic,2025-11-18,asset-04
session-public-05605,,Instagram,camp-studio,2026-03-22,asset-01
session-public-05606,,Paid Social,camp-move,2026-04-28,asset-02
session-public-05607,,DM,camp-private,2025-10-14,asset-03
session-public-05608,,Organic,organic,2026-06-02,
session-public-05609,,Instagram,camp-studio,2026-07-01,asset-01
session-public-05610,,Paid Social,camp-move,2026-08-16,asset-02
session-public-05611,,DM,camp-private,2026-01-27,asset-03
session-public-05612,,Organic,organic,2025-12-21,asset-04
session-public-05613,,Instagram,camp-studio,2026-05-29,asset-01
session-public-05614,,Paid Social,camp-move,2026-02-14,asset-02
session-public-05615,,DM,camp-private,2026-09-02,asset-03
session-public-05616,,Organic,organic,2026-09-10,asset-04
session-public-05617,,Instagram,camp-studio,2026-07-02,
session-public-05618,,Paid Social,camp-move,2026-07-04,asset-02
session-public-05619,,DM,camp-private,2026-01-14,asset-03
session-public-05620,,Organic,organic,2026-03-11,asset-04
session-public-05621,,Instagram,camp-studio,2026-04-03,asset-01
session-public-05622,,Paid Social,camp-move,2026-03-22,asset-02
session-public-05623,,DM,camp-private,2025-11-15,asset-03
session-public-05624,,Organic,organic,2026-05-15,asset-04
session-public-05625,,Instagram,camp-studio,2026-07-16,asset-01
session-public-05626,,Paid Social,camp-move,2026-08-25,
session-public-05627,,DM,camp-private,2026-08-31,asset-03
session-public-05628,,Organic,organic,2026-08-16,asset-04
session-public-05629,,Instagram,camp-studio,2026-04-13,asset-01
session-public-05630,,Paid Social,camp-move,2025-12-24,asset-02
session-public-05631,,DM,camp-private,2026-02-18,asset-03
session-public-05632,,Organic,organic,2026-08-15,asset-04
session-public-05633,,Instagram,camp-studio,2025-10-15,asset-01
session-public-05634,,Paid Social,camp-move,2026-07-28,asset-02
session-public-05635,,DM,camp-private,2026-04-25,
session-public-05636,,Organic,organic,2026-09-16,asset-04
session-public-05637,,Instagram,camp-studio,2026-08-15,asset-01
session-public-05638,,Paid Social,camp-move,2026-02-13,asset-02
session-public-05639,,DM,camp-private,2026-07-31,asset-03
session-public-05640,,Organic,organic,2026-04-02,asset-04
session-public-05641,,Instagram,camp-studio,2026-04-06,asset-01
session-public-05642,,Paid Social,camp-move,2026-06-28,asset-02
session-public-05643,,DM,camp-private,2026-01-27,asset-03
session-public-05644,,Organic,organic,2026-02-04,
session-public-05645,,Instagram,camp-studio,2026-08-01,asset-01
session-public-05646,,Paid Social,camp-move,2026-04-29,asset-02
session-public-05647,,DM,camp-private,2025-10-05,asset-03
session-public-05648,,Organic,organic,2026-02-05,asset-04
session-public-05649,,Instagram,camp-studio,2026-05-11,asset-01
session-public-05650,,Paid Social,camp-move,2026-06-10,asset-02
session-public-05651,,DM,camp-private,2026-02-28,asset-03
session-public-05652,,Organic,organic,2025-12-08,asset-04
session-public-05653,,Instagram,camp-studio,2025-10-25,
session-public-05654,,Paid Social,camp-move,2026-05-07,asset-02
session-public-05655,,DM,camp-private,2025-09-27,asset-03
session-public-05656,,Organic,organic,2025-12-09,asset-04
session-public-05657,,Instagram,camp-studio,2026-07-06,asset-01
session-public-05658,,Paid Social,camp-move,2026-03-14,asset-02
session-public-05659,,DM,camp-private,2025-11-13,asset-03
session-public-05660,,Organic,organic,2026-04-07,asset-04
session-public-05661,,Instagram,camp-studio,2025-12-03,asset-01
session-public-05662,,Paid Social,camp-move,2025-12-12,
session-public-05663,,DM,camp-private,2026-03-23,asset-03
session-public-05664,,Organic,organic,2026-07-15,asset-04
session-public-05665,,Instagram,camp-studio,2026-01-24,asset-01
session-public-05666,,Paid Social,camp-move,2026-08-10,asset-02
session-public-05667,,DM,camp-private,2026-04-18,asset-03
session-public-05668,,Organic,organic,2026-02-09,asset-04
session-public-05669,,Instagram,camp-studio,2026-06-26,asset-01
session-public-05670,,Paid Social,camp-move,2026-06-28,asset-02
session-public-05671,,DM,camp-private,2025-11-25,
session-public-05672,,Organic,organic,2025-09-22,asset-04
session-public-05673,,Instagram,camp-studio,2026-06-06,asset-01
session-public-05674,,Paid Social,camp-move,2026-07-12,asset-02
session-public-05675,,DM,camp-private,2026-01-13,asset-03
session-public-05676,,Organic,organic,2026-02-05,asset-04
session-public-05677,,Instagram,camp-studio,2026-06-22,asset-01
session-public-05678,,Paid Social,camp-move,2026-04-14,asset-02
session-public-05679,,DM,camp-private,2026-06-21,asset-03
session-public-05680,,Organic,organic,2026-09-13,
session-public-05681,,Instagram,camp-studio,2026-06-05,asset-01
session-public-05682,,Paid Social,camp-move,2026-01-16,asset-02
session-public-05683,,DM,camp-private,2026-08-02,asset-03
session-public-05684,,Organic,organic,2025-10-13,asset-04
session-public-05685,,Instagram,camp-studio,2026-05-03,asset-01
session-public-05686,,Paid Social,camp-move,2025-12-01,asset-02
session-public-05687,,DM,camp-private,2026-02-01,asset-03
session-public-05688,,Organic,organic,2026-04-12,asset-04
session-public-05689,,Instagram,camp-studio,2026-05-25,
session-public-05690,,Paid Social,camp-move,2025-12-08,asset-02
session-public-05691,,DM,camp-private,2026-06-18,asset-03
session-public-05692,,Organic,organic,2026-05-07,asset-04
session-public-05693,,Instagram,camp-studio,2026-07-27,asset-01
session-public-05694,,Paid Social,camp-move,2026-07-13,asset-02
session-public-05695,,DM,camp-private,2025-10-26,asset-03
session-public-05696,,Organic,organic,2026-04-27,asset-04
session-public-05697,,Instagram,camp-studio,2025-10-03,asset-01
session-public-05698,,Paid Social,camp-move,2026-08-07,
session-public-05699,,DM,camp-private,2025-10-24,asset-03
session-public-05700,,Organic,organic,2025-11-06,asset-04
session-public-05701,,Instagram,camp-studio,2026-02-22,asset-01
session-public-05702,,Paid Social,camp-move,2025-10-29,asset-02
session-public-05703,,DM,camp-private,2026-01-09,asset-03
session-public-05704,,Organic,organic,2025-11-18,asset-04
session-public-05705,,Instagram,camp-studio,2026-07-19,asset-01
session-public-05706,,Paid Social,camp-move,2026-01-27,asset-02
session-public-05707,,DM,camp-private,2026-03-24,
session-public-05708,,Organic,organic,2026-08-26,asset-04
session-public-05709,,Instagram,camp-studio,2026-07-26,asset-01
session-public-05710,,Paid Social,camp-move,2026-08-15,asset-02
session-public-05711,,DM,camp-private,2025-12-14,asset-03
session-public-05712,,Organic,organic,2026-01-04,asset-04
session-public-05713,,Instagram,camp-studio,2026-04-18,asset-01
session-public-05714,,Paid Social,camp-move,2025-11-16,asset-02
session-public-05715,,DM,camp-private,2026-01-19,asset-03
session-public-05716,,Organic,organic,2026-01-09,
session-public-05717,,Instagram,camp-studio,2026-05-23,asset-01
session-public-05718,,Paid Social,camp-move,2026-04-18,asset-02
session-public-05719,,DM,camp-private,2025-09-22,asset-03
session-public-05720,,Organic,organic,2026-03-15,asset-04
session-public-05721,,Instagram,camp-studio,2025-12-26,asset-01
session-public-05722,,Paid Social,camp-move,2026-01-27,asset-02
session-public-05723,,DM,camp-private,2025-10-14,asset-03
session-public-05724,,Organic,organic,2026-01-30,asset-04
session-public-05725,,Instagram,camp-studio,2026-03-05,
session-public-05726,,Paid Social,camp-move,2026-07-03,asset-02
session-public-05727,,DM,camp-private,2026-06-10,asset-03
session-public-05728,,Organic,organic,2025-11-09,asset-04
session-public-05729,,Instagram,camp-studio,2026-04-15,asset-01
session-public-05730,,Paid Social,camp-move,2026-03-11,asset-02
session-public-05731,,DM,camp-private,2026-09-15,asset-03
session-public-05732,,Organic,organic,2025-10-03,asset-04
session-public-05733,,Instagram,camp-studio,2025-12-15,asset-01
session-public-05734,,Paid Social,camp-move,2026-03-25,
session-public-05735,,DM,camp-private,2026-02-11,asset-03
session-public-05736,,Organic,organic,2026-02-23,asset-04
session-public-05737,,Instagram,camp-studio,2026-06-02,asset-01
session-public-05738,,Paid Social,camp-move,2025-12-05,asset-02
session-public-05739,,DM,camp-private,2026-02-03,asset-03
session-public-05740,,Organic,organic,2025-11-24,asset-04
session-public-05741,,Instagram,camp-studio,2026-08-03,asset-01
session-public-05742,,Paid Social,camp-move,2025-11-10,asset-02
session-public-05743,,DM,camp-private,2026-04-29,
session-public-05744,,Organic,organic,2026-03-03,asset-04
session-public-05745,,Instagram,camp-studio,2026-08-20,asset-01
session-public-05746,,Paid Social,camp-move,2025-10-08,asset-02
session-public-05747,,DM,camp-private,2025-12-29,asset-03
session-public-05748,,Organic,organic,2026-09-13,asset-04
session-public-05749,,Instagram,camp-studio,2026-02-17,asset-01
session-public-05750,,Paid Social,camp-move,2026-02-09,asset-02
session-public-05751,,DM,camp-private,2025-10-06,asset-03
session-public-05752,,Organic,organic,2026-07-09,
session-public-05753,,Instagram,camp-studio,2026-04-23,asset-01
session-public-05754,,Paid Social,camp-move,2026-04-15,asset-02
session-public-05755,,DM,camp-private,2025-10-24,asset-03
session-public-05756,,Organic,organic,2026-05-20,asset-04
session-public-05757,,Instagram,camp-studio,2026-05-27,asset-01
session-public-05758,,Paid Social,camp-move,2025-10-25,asset-02
session-public-05759,,DM,camp-private,2026-06-13,asset-03
session-public-05760,,Organic,organic,2025-11-25,asset-04
session-public-05761,,Instagram,camp-studio,2026-09-15,
session-public-05762,,Paid Social,camp-move,2026-02-01,asset-02
session-public-05763,,DM,camp-private,2026-07-23,asset-03
session-public-05764,,Organic,organic,2026-06-24,asset-04
session-public-05765,,Instagram,camp-studio,2026-07-12,asset-01
session-public-05766,,Paid Social,camp-move,2026-06-28,asset-02
session-public-05767,,DM,camp-private,2026-08-10,asset-03
session-public-05768,,Organic,organic,2025-10-13,asset-04
session-public-05769,,Instagram,camp-studio,2026-06-28,asset-01
session-public-05770,,Paid Social,camp-move,2026-06-26,
session-public-05771,,DM,camp-private,2025-09-23,asset-03
session-public-05772,,Organic,organic,2026-04-15,asset-04
session-public-05773,,Instagram,camp-studio,2026-05-16,asset-01
session-public-05774,,Paid Social,camp-move,2026-07-01,asset-02
session-public-05775,,DM,camp-private,2025-12-05,asset-03
session-public-05776,,Organic,organic,2025-11-10,asset-04
