id,order_id,variant_id,quantity,unit_price_cents,discount_cents,unit_cost_cents
item-001334,ord-00887,var-short-black-l,1,18900,1395,7100
item-001335,ord-00888,var-top-black-m,2,21900,3283,8200
item-001336,ord-00889,var-short-navy-s,3,18900,2672,7100
item-001337,ord-00890,var-legging-navy-s,1,29900,896,11200
item-001338,ord-00891,var-sock-lilac-l,2,11900,758,4200
item-001339,ord-00892,var-sock-lilac-l,2,11900,2118,4200
item-001340,ord-00892,var-short-navy-s,2,18900,2476,7100
item-001341,ord-00893,var-sock-ivory-m,2,11900,1086,4200
item-001342,ord-00894,var-sock-black-m,3,11900,3156,4200
item-001343,ord-00895,var-sock-ivory-l,3,11900,1711,4200
item-001344,ord-00896,var-sock-coral-l,2,11900,657,4200
item-001345,ord-00896,var-sock-ivory-s,2,11900,1755,4200
item-001346,ord-00897,var-legging-navy-s,2,29900,3098,11200
item-001347,ord-00897,var-sock-coral-s,1,11900,771,4200
item-001348,ord-00898,var-short-navy-m,2,18900,3345,7100
item-001349,ord-00898,var-sock-rose-s,1,11900,1031,4200
item-001350,ord-00899,var-sock-black-l,2,11900,1931,4200
item-001351,ord-00899,var-sock-lilac-m,3,11900,1249,4200
item-001352,ord-00900,var-legging-navy-l,1,29900,1329,11200
item-001353,ord-00900,var-sock-coral-s,3,11900,2435,4200
item-001354,ord-00901,var-top-rose-l,3,21900,2227,8200
item-001355,ord-00902,var-legging-navy-m,2,29900,4813,11200
item-001356,ord-00902,var-sock-lilac-m,2,11900,1343,4200
item-001357,ord-00902,var-sock-lilac-l,1,11900,766,4200
item-001358,ord-00903,var-sock-ivory-l,3,11900,1657,4200
item-001359,ord-00904,var-sock-sage-l,1,11900,489,4200
item-001360,ord-00905,var-sock-lilac-m,2,11900,1062,4200
item-001361,ord-00906,var-sock-lilac-m,2,11900,770,4200
item-001362,ord-00906,var-top-rose-l,2,21900,2045,8200
item-001363,ord-00907,var-legging-navy-s,1,29900,1957,11200
item-001364,ord-00908,var-sock-lilac-l,3,11900,2166,4200
item-001365,ord-00909,var-sock-ivory-s,1,11900,951,4200
item-001366,ord-00910,var-short-coral-m,3,18900,2704,7100
item-001367,ord-00910,var-short-navy-m,1,18900,1049,7100
item-001368,ord-00911,var-sock-rose-m,1,11900,987,4200
item-001369,ord-00912,var-sock-sage-m,2,11900,759,4200
item-001370,ord-00913,var-short-navy-l,1,18900,1438,7100
item-001371,ord-00913,var-sock-ivory-m,3,11900,1689,4200
item-001372,ord-00914,var-sock-ivory-m,3,11900,1009,4200
item-001373,ord-00915,var-sock-sage-m,1,11900,315,4200
item-001374,ord-00916,var-top-rose-l,1,21900,1314,8200
item-001375,ord-00916,var-sock-ivory-m,2,11900,1533,4200
item-001376,ord-00917,var-sock-rose-m,3,11900,2663,4200
item-001377,ord-00917,var-short-navy-s,2,18900,2500,7100
item-001378,ord-00918,var-legging-navy-s,1,29900,894,11200
item-001379,ord-00918,var-sock-ivory-l,1,11900,302,4200
item-001380,ord-00919,var-sock-black-l,1,11900,810,4200
item-001381,ord-00919,var-sock-sage-m,3,11900,2983,4200
item-001382,ord-00919,var-legging-navy-l,2,29900,1238,11200
item-001383,ord-00920,var-sock-sage-l,2,11900,2133,4200
item-001384,ord-00920,var-legging-black-s,1,29900,1690,11200
item-001385,ord-00921,var-legging-olive-s,2,29900,1676,11200
item-001386,ord-00922,var-sock-black-l,2,11900,1655,4200
item-001387,ord-00922,var-top-sand-l,3,21900,5034,8200
item-001388,ord-00923,var-sock-rose-l,2,11900,647,4200
item-001389,ord-00923,var-short-black-s,2,18900,1194,7100
item-001390,ord-00924,var-short-black-m,2,18900,1891,7100
item-001391,ord-00925,var-top-rose-m,2,21900,2675,8200
item-001392,ord-00926,var-sock-black-s,1,11900,387,4200
item-001393,ord-00927,var-sock-ivory-m,2,11900,679,4200
item-001394,ord-00927,var-sock-black-s,3,11900,1535,4200
item-001395,ord-00928,var-sock-rose-s,3,11900,1257,4200
item-001396,ord-00929,var-short-black-s,3,18900,2807,7100
item-001397,ord-00930,var-sock-black-m,2,11900,1177,4200
item-001398,ord-00930,var-sock-ivory-l,3,11900,1530,4200
item-001399,ord-00931,var-sock-lilac-s,1,11900,984,4200
item-001400,ord-00932,var-short-coral-l,2,18900,1482,7100
item-001401,ord-00932,var-top-sand-s,1,21900,1291,8200
item-001402,ord-00933,var-legging-navy-s,2,29900,5121,11200
item-001403,ord-00934,var-short-coral-m,3,18900,2863,7100
item-001404,ord-00934,var-sock-rose-s,3,11900,2968,4200
item-001405,ord-00935,var-sock-black-m,1,11900,277,4200
item-001406,ord-00936,var-sock-ivory-l,1,11900,724,4200
item-001407,ord-00936,var-sock-sage-m,1,11900,865,4200
item-001408,ord-00936,var-top-sand-m,3,21900,3368,8200
item-001409,ord-00937,var-sock-coral-s,1,11900,314,4200
item-001410,ord-00938,var-legging-olive-s,3,29900,2283,11200
item-001411,ord-00939,var-sock-coral-s,1,11900,521,4200
item-001412,ord-00940,var-top-rose-m,1,21900,1839,8200
item-001413,ord-00941,var-sock-rose-l,2,11900,749,4200
item-001414,ord-00942,var-sock-lilac-l,1,11900,460,4200
item-001415,ord-00943,var-sock-lilac-m,1,11900,363,4200
item-001416,ord-00944,var-sock-lilac-s,3,11900,3033,4200
item-001417,ord-00944,var-sock-rose-s,2,11900,770,4200
item-001418,ord-00945,var-legging-navy-s,1,29900,839,11200
item-001419,ord-00946,var-short-coral-m,3,18900,2739,7100
item-001420,ord-00946,var-sock-rose-m,3,11900,2773,4200
item-001421,ord-00947,var-sock-sage-s,3,11900,721,4200
item-001422,ord-00947,var-sock-coral-s,3,11900,1477,4200
item-001423,ord-00948,var-sock-lilac-l,1,11900,1039,4200
item-001424,ord-00948,var-top-sand-m,2,21900,939,8200
item-001425,ord-00949,var-sock-coral-s,3,11900,716,4200
item-001426,ord-00949,var-top-rose-s,1,21900,507,8200
item-001427,ord-00950,var-sock-ivory-m,1,11900,321,4200
item-001428,ord-00951,var-sock-coral-s,2,11900,1082,4200
item-001429,ord-00952,var-short-coral-l,3,18900,1216,7100
item-001430,ord-00952,var-legging-olive-m,3,29900,8035,11200
item-001431,ord-00953,var-legging-olive-s,2,29900,3869,11200
item-001432,ord-00953,var-short-black-l,3,18900,3296,7100
item-001433,ord-00953,var-top-rose-m,1,21900,844,8200
item-001434,ord-00954,var-sock-rose-s,1,11900,720,4200
item-001435,ord-00955,var-top-black-l,2,21900,1213,8200
item-001436,ord-00956,var-sock-coral-l,3,11900,1120,4200
item-001437,ord-00957,var-sock-ivory-s,1,11900,644,4200
item-001438,ord-00957,var-sock-sage-l,3,11900,2798,4200
item-001439,ord-00958,var-sock-coral-l,1,11900,1032,4200
item-001440,ord-00959,var-top-black-s,1,21900,487,8200
item-001441,ord-00960,var-legging-olive-l,2,29900,3695,11200
item-001442,ord-00960,var-sock-lilac-m,3,11900,2902,4200
item-001443,ord-00961,var-sock-sage-s,1,11900,485,4200
item-001444,ord-00961,var-top-sand-l,3,21900,2157,8200
item-001445,ord-00962,var-top-black-l,2,21900,1961,8200
item-001446,ord-00963,var-sock-ivory-m,3,11900,2980,4200
item-001447,ord-00964,var-legging-navy-m,2,29900,4000,11200
item-001448,ord-00964,var-sock-coral-m,2,11900,1874,4200
item-001449,ord-00965,var-short-navy-l,2,18900,2252,7100
item-001450,ord-00965,var-legging-black-m,1,29900,2147,11200
item-001451,ord-00966,var-sock-coral-s,1,11900,424,4200
item-001452,ord-00967,var-short-navy-m,2,18900,2406,7100
item-001453,ord-00968,var-sock-ivory-s,2,11900,517,4200
item-001454,ord-00969,var-sock-ivory-l,1,11900,939,4200
item-001455,ord-00969,var-sock-lilac-l,3,11900,2256,4200
item-001456,ord-00970,var-top-rose-l,1,21900,1167,8200
item-001457,ord-00970,var-sock-ivory-s,3,11900,1945,4200
item-001458,ord-00970,var-top-sand-s,2,21900,3015,8200
item-001459,ord-00971,var-sock-lilac-s,1,11900,721,4200
item-001460,ord-00971,var-sock-lilac-l,1,11900,994,4200
item-001461,ord-00972,var-top-black-l,3,21900,5250,8200
item-001462,ord-00972,var-sock-sage-l,3,11900,2026,4200
item-001463,ord-00973,var-legging-navy-m,2,29900,4481,11200
item-001464,ord-00974,var-sock-ivory-l,3,11900,2484,4200
item-001465,ord-00974,var-sock-coral-m,2,11900,691,4200
item-001466,ord-00975,var-sock-ivory-l,1,11900,318,4200
item-001467,ord-00975,var-sock-coral-s,2,11900,1742,4200
item-001468,ord-00976,var-sock-lilac-m,1,11900,289,4200
item-001469,ord-00977,var-sock-black-s,1,11900,505,4200
item-001470,ord-00978,var-sock-rose-l,2,11900,1204,4200
item-001471,ord-00979,var-sock-ivory-s,1,11900,265,4200
item-001472,ord-00979,var-sock-black-s,2,11900,1766,4200
item-001473,ord-00980,var-sock-coral-s,3,11900,1593,4200
item-001474,ord-00980,var-top-rose-l,1,21900,1666,8200
item-001475,ord-00981,var-sock-coral-m,2,11900,644,4200
item-001476,ord-00982,var-short-navy-l,2,18900,1789,7100
item-001477,ord-00982,var-sock-ivory-l,2,11900,600,4200
item-001478,ord-00983,var-sock-black-m,3,11900,2457,4200
item-001479,ord-00984,var-sock-sage-m,2,11900,910,4200
item-001480,ord-00984,var-sock-black-m,1,11900,408,4200
item-001481,ord-00985,var-sock-black-l,3,11900,2973,4200
item-001482,ord-00986,var-legging-black-l,3,29900,4800,11200
item-001483,ord-00987,var-top-sand-m,2,21900,1806,8200
item-001484,ord-00987,var-legging-olive-m,1,29900,2547,11200
item-001485,ord-00987,var-sock-rose-s,3,11900,2233,4200
item-001486,ord-00988,var-short-coral-m,1,18900,946,7100
item-001487,ord-00988,var-sock-ivory-m,1,11900,602,4200
item-001488,ord-00989,var-sock-black-s,1,11900,582,4200
item-001489,ord-00989,var-short-navy-m,3,18900,3388,7100
item-001490,ord-00990,var-sock-sage-m,2,11900,1479,4200
item-001491,ord-00991,var-sock-coral-l,1,11900,650,4200
item-001492,ord-00992,var-sock-sage-l,3,11900,1445,4200
item-001493,ord-00993,var-short-coral-m,3,18900,3063,7100
item-001494,ord-00993,var-sock-ivory-m,3,11900,1290,4200
item-001495,ord-00994,var-sock-lilac-l,3,11900,2623,4200
item-001496,ord-00994,var-legging-black-s,2,29900,4696,11200
item-001497,ord-00995,var-top-sand-s,2,21900,933,8200
item-001498,ord-00995,var-sock-lilac-l,1,11900,424,4200
item-001499,ord-00996,var-legging-black-s,3,29900,6531,11200
item-001500,ord-00996,var-sock-rose-l,3,11900,1255,4200
item-001501,ord-00997,var-short-navy-s,1,18900,1446,7100
item-001502,ord-00998,var-top-rose-l,2,21900,2175,8200
item-001503,ord-00998,var-short-navy-s,3,18900,2166,7100
item-001504,ord-00999,var-sock-rose-l,1,11900,1070,4200
item-001505,ord-00999,var-top-black-s,2,21900,2626,8200
item-001506,ord-01000,var-short-black-m,1,18900,542,7100
item-001507,ord-01001,var-sock-black-s,2,11900,537,4200
item-001508,ord-01002,var-legging-olive-l,3,29900,5256,11200
item-001509,ord-01002,var-top-sand-l,1,21900,833,8200
item-001510,ord-01003,var-legging-black-m,1,29900,837,11200
item-001511,ord-01003,var-sock-coral-m,2,11900,1442,4200
item-001512,ord-01004,var-sock-sage-l,3,11900,2509,4200
item-001513,ord-01004,var-top-black-l,1,21900,556,8200
item-001514,ord-01004,var-sock-coral-m,1,11900,435,4200
item-001515,ord-01005,var-top-black-s,1,21900,475,8200
item-001516,ord-01005,var-top-black-l,2,21900,3865,8200
item-001517,ord-01006,var-sock-black-m,2,11900,2025,4200
item-001518,ord-01007,var-top-rose-m,3,21900,4592,8200
item-001519,ord-01008,var-legging-black-l,1,29900,2604,11200
item-001520,ord-01008,var-short-black-s,3,18900,5094,7100
item-001521,ord-01009,var-sock-black-m,3,11900,1894,4200
item-001522,ord-01010,var-sock-sage-l,1,11900,617,4200
item-001523,ord-01011,var-sock-coral-m,1,11900,999,4200
item-001524,ord-01011,var-short-black-m,1,18900,971,7100
item-001525,ord-01012,var-sock-lilac-m,3,11900,2175,4200
item-001526,ord-01012,var-sock-rose-l,2,11900,1045,4200
item-001527,ord-01013,var-short-navy-s,1,18900,1568,7100
item-001528,ord-01014,var-sock-black-m,2,11900,515,4200
item-001529,ord-01015,var-top-black-l,1,21900,1054,8200
item-001530,ord-01016,var-short-coral-l,1,18900,475,7100
item-001531,ord-01017,var-sock-ivory-m,3,11900,1172,4200
item-001532,ord-01017,var-short-navy-l,3,18900,1466,7100
item-001533,ord-01018,var-sock-ivory-l,3,11900,2519,4200
item-001534,ord-01019,var-short-black-s,3,18900,4484,7100
item-001535,ord-01020,var-sock-rose-s,2,11900,1340,4200
item-001536,ord-01021,var-sock-lilac-l,1,11900,975,4200
item-001537,ord-01021,var-sock-rose-l,3,11900,2596,4200
item-001538,ord-01021,var-short-coral-s,2,18900,1129,7100
item-001539,ord-01022,var-top-rose-l,3,21900,4988,8200
item-001540,ord-01022,var-sock-black-s,2,11900,814,4200
item-001541,ord-01023,var-sock-ivory-s,2,11900,1956,4200
item-001542,ord-01023,var-sock-black-l,1,11900,1065,4200
item-001543,ord-01024,var-sock-black-l,2,11900,737,4200
item-001544,ord-01025,var-sock-sage-m,1,11900,599,4200
item-001545,ord-01026,var-legging-black-m,3,29900,5732,11200
item-001546,ord-01027,var-sock-coral-s,1,11900,641,4200
item-001547,ord-01027,var-legging-black-s,1,29900,1013,11200
item-001548,ord-01028,var-sock-coral-l,3,11900,1235,4200
item-001549,ord-01028,var-sock-lilac-m,3,11900,1371,4200
item-001550,ord-01029,var-top-black-s,1,21900,1779,8200
item-001551,ord-01030,var-sock-rose-m,1,11900,1040,4200
item-001552,ord-01031,var-sock-lilac-l,2,11900,1576,4200
item-001553,ord-01032,var-short-black-m,2,18900,2574,7100
item-001554,ord-01033,var-legging-olive-l,3,29900,3788,11200
item-001555,ord-01033,var-sock-lilac-l,2,11900,1140,4200
item-001556,ord-01034,var-sock-ivory-l,3,11900,1229,4200
item-001557,ord-01034,var-short-black-m,3,18900,2442,7100
item-001558,ord-01035,var-sock-sage-m,2,11900,1753,4200
item-001559,ord-01036,var-short-navy-l,3,18900,2703,7100
item-001560,ord-01037,var-sock-rose-m,1,11900,268,4200
item-001561,ord-01037,var-sock-coral-m,1,11900,655,4200
item-001562,ord-01038,var-legging-black-m,2,29900,4335,11200
item-001563,ord-01038,var-top-sand-s,3,21900,3157,8200
item-001564,ord-01038,var-legging-olive-l,1,29900,758,11200
item-001565,ord-01039,var-sock-ivory-m,1,11900,850,4200
item-001566,ord-01040,var-sock-black-s,2,11900,932,4200
item-001567,ord-01041,var-sock-black-l,1,11900,1043,4200
item-001568,ord-01042,var-sock-black-s,2,11900,1688,4200
item-001569,ord-01043,var-sock-sage-l,2,11900,1414,4200
item-001570,ord-01043,var-top-black-m,1,21900,1679,8200
item-001571,ord-01044,var-sock-lilac-s,3,11900,2808,4200
item-001572,ord-01045,var-sock-sage-m,1,11900,268,4200
item-001573,ord-01045,var-short-black-m,2,18900,3061,7100
item-001574,ord-01046,var-sock-rose-m,2,11900,1244,4200
item-001575,ord-01047,var-top-sand-m,3,21900,1670,8200
item-001576,ord-01048,var-sock-ivory-s,1,11900,975,4200
item-001577,ord-01048,var-sock-coral-m,2,11900,709,4200
item-001578,ord-01049,var-short-coral-s,2,18900,2138,7100
item-001579,ord-01050,var-sock-sage-l,3,11900,2224,4200
item-001580,ord-01051,var-top-rose-s,1,21900,925,8200
item-001581,ord-01051,var-sock-coral-s,1,11900,1065,4200
item-001582,ord-01052,var-sock-black-m,3,11900,1885,4200
item-001583,ord-01053,var-sock-rose-s,2,11900,949,4200
item-001584,ord-01053,var-top-sand-m,3,21900,4668,8200
item-001585,ord-01054,var-legging-olive-s,1,29900,1838,11200
item-001586,ord-01055,var-sock-lilac-s,2,11900,1435,4200
item-001587,ord-01055,var-short-black-m,2,18900,3313,7100
item-001588,ord-01055,var-short-navy-s,2,18900,1309,7100
item-001589,ord-01056,var-sock-black-s,2,11900,605,4200
item-001590,ord-01056,var-legging-navy-m,3,29900,6862,11200
item-001591,ord-01057,var-sock-lilac-s,3,11900,1899,4200
item-001592,ord-01057,var-sock-coral-m,2,11900,1360,4200
item-001593,ord-01058,var-short-navy-l,2,18900,2239,7100
item-001594,ord-01059,var-sock-sage-l,1,11900,259,4200
item-001595,ord-01060,var-sock-rose-s,2,11900,1099,4200
item-001596,ord-01060,var-legging-black-s,1,29900,1523,11200
item-001597,ord-01061,var-top-rose-m,1,21900,1368,8200
item-001598,ord-01062,var-legging-olive-l,3,29900,2153,11200
item-001599,ord-01063,var-top-rose-s,1,21900,1163,8200
item-001600,ord-01064,var-short-coral-m,3,18900,1836,7100
item-001601,ord-01065,var-legging-black-m,2,29900,1604,11200
item-001602,ord-01065,var-sock-rose-s,3,11900,2248,4200
item-001603,ord-01066,var-short-black-s,3,18900,4881,7100
item-001604,ord-01066,var-sock-lilac-s,2,11900,1871,4200
item-001605,ord-01067,var-legging-black-l,1,29900,1526,11200
item-001606,ord-01068,var-legging-black-s,2,29900,2341,11200
item-001607,ord-01069,var-sock-ivory-s,1,11900,390,4200
item-001608,ord-01070,var-legging-olive-s,3,29900,4145,11200
item-001609,ord-01071,var-short-coral-l,3,18900,1660,7100
item-001610,ord-01072,var-sock-rose-s,2,11900,1948,4200
item-001611,ord-01072,var-sock-sage-s,2,11900,1638,4200
item-001612,ord-01072,var-sock-coral-s,2,11900,1440,4200
item-001613,ord-01073,var-sock-lilac-s,1,11900,686,4200
item-001614,ord-01074,var-sock-sage-m,3,11900,3134,4200
item-001615,ord-01075,var-sock-black-m,1,11900,668,4200
item-001616,ord-01075,var-top-rose-s,1,21900,1154,8200
item-001617,ord-01076,var-sock-ivory-s,3,11900,1610,4200
item-001618,ord-01077,var-sock-ivory-l,2,11900,1386,4200
item-001619,ord-01077,var-top-sand-l,3,21900,3413,8200
item-001620,ord-01078,var-sock-sage-m,2,11900,1606,4200
item-001621,ord-01078,var-sock-rose-m,3,11900,983,4200
item-001622,ord-01079,var-sock-sage-s,3,11900,3126,4200
item-001623,ord-01079,var-legging-olive-s,3,29900,6514,11200
item-001624,ord-01080,var-sock-ivory-m,2,11900,1240,4200
item-001625,ord-01081,var-sock-rose-m,1,11900,601,4200
item-001626,ord-01081,var-legging-navy-m,3,29900,5281,11200
item-001627,ord-01082,var-short-coral-m,1,18900,1585,7100
item-001628,ord-01083,var-sock-ivory-m,2,11900,1747,4200
item-001629,ord-01084,var-top-sand-m,3,21900,3125,8200
item-001630,ord-01085,var-sock-ivory-l,1,11900,545,4200
item-001631,ord-01086,var-legging-navy-m,2,29900,1982,11200
item-001632,ord-01087,var-sock-lilac-s,3,11900,2766,4200
item-001633,ord-01088,var-sock-ivory-s,2,11900,1819,4200
item-001634,ord-01088,var-short-coral-l,2,18900,2882,7100
item-001635,ord-01089,var-sock-lilac-s,2,11900,1761,4200
item-001636,ord-01089,var-sock-rose-l,3,11900,2298,4200
item-001637,ord-01089,var-short-navy-m,2,18900,2084,7100
item-001638,ord-01090,var-sock-ivory-l,2,11900,1361,4200
item-001639,ord-01091,var-short-coral-l,2,18900,1906,7100
item-001640,ord-01091,var-sock-black-m,1,11900,960,4200
item-001641,ord-01092,var-sock-sage-s,1,11900,690,4200
item-001642,ord-01092,var-sock-sage-l,2,11900,505,4200
item-001643,ord-01093,var-sock-lilac-s,1,11900,383,4200
item-001644,ord-01094,var-sock-lilac-l,3,11900,2256,4200
item-001645,ord-01095,var-sock-ivory-s,2,11900,1330,4200
item-001646,ord-01095,var-top-black-m,3,21900,4759,8200
item-001647,ord-01096,var-legging-black-l,2,29900,5236,11200
item-001648,ord-01096,var-short-black-s,2,18900,3388,7100
item-001649,ord-01097,var-sock-coral-s,1,11900,871,4200
item-001650,ord-01098,var-short-black-m,2,18900,3163,7100
item-001651,ord-01098,var-legging-olive-l,1,29900,1450,11200
item-001652,ord-01099,var-top-black-m,1,21900,777,8200
item-001653,ord-01100,var-short-black-m,2,18900,2311,7100
item-001654,ord-01101,var-sock-lilac-l,1,11900,622,4200
item-001655,ord-01101,var-legging-olive-s,3,29900,6175,11200
item-001656,ord-01102,var-sock-sage-l,1,11900,410,4200
item-001657,ord-01103,var-sock-ivory-m,3,11900,2175,4200
item-001658,ord-01104,var-sock-coral-s,1,11900,550,4200
item-001659,ord-01105,var-sock-rose-s,1,11900,713,4200
item-001660,ord-01105,var-sock-ivory-l,3,11900,3160,4200
item-001661,ord-01106,var-sock-ivory-s,3,11900,2925,4200
item-001662,ord-01106,var-short-navy-s,3,18900,2395,7100
item-001663,ord-01106,var-sock-lilac-s,1,11900,953,4200
item-001664,ord-01107,var-top-sand-s,2,21900,886,8200
item-001665,ord-01107,var-short-navy-s,2,18900,2492,7100
item-001666,ord-01108,var-sock-black-s,3,11900,1274,4200
item-001667,ord-01109,var-sock-rose-m,1,11900,712,4200
item-001668,ord-01110,var-legging-navy-l,2,29900,2740,11200
item-001669,ord-01111,var-sock-black-l,1,11900,410,4200
item-001670,ord-01111,var-sock-rose-m,3,11900,2221,4200
item-001671,ord-01112,var-legging-navy-l,1,29900,1565,11200
item-001672,ord-01113,var-sock-coral-s,2,11900,593,4200
item-001673,ord-01113,var-sock-rose-l,3,11900,2056,4200
item-001674,ord-01114,var-legging-black-m,2,29900,4593,11200
item-001675,ord-01115,var-top-sand-m,1,21900,596,8200
item-001676,ord-01116,var-legging-navy-m,1,29900,2263,11200
item-001677,ord-01116,var-sock-ivory-s,2,11900,1545,4200
item-001678,ord-01117,var-sock-lilac-l,2,11900,1787,4200
item-001679,ord-01118,var-sock-rose-m,2,11900,1414,4200
item-001680,ord-01118,var-top-black-s,3,21900,2042,8200
item-001681,ord-01119,var-legging-navy-m,1,29900,1869,11200
item-001682,ord-01119,var-legging-olive-l,3,29900,3225,11200
item-001683,ord-01120,var-sock-coral-m,2,11900,1270,4200
item-001684,ord-01120,var-top-black-l,3,21900,2030,8200
item-001685,ord-01121,var-top-rose-s,1,21900,1179,8200
item-001686,ord-01122,var-sock-rose-l,3,11900,2658,4200
item-001687,ord-01122,var-short-black-l,1,18900,849,7100
item-001688,ord-01123,var-short-navy-m,3,18900,4698,7100
item-001689,ord-01123,var-top-black-l,3,21900,1465,8200
item-001690,ord-01123,var-top-black-m,3,21900,1623,8200
item-001691,ord-01124,var-sock-coral-m,1,11900,441,4200
item-001692,ord-01125,var-top-sand-l,1,21900,499,8200
item-001693,ord-01125,var-top-rose-l,2,21900,1156,8200
item-001694,ord-01126,var-sock-coral-s,2,11900,639,4200
item-001695,ord-01126,var-legging-black-m,2,29900,4503,11200
item-001696,ord-01127,var-sock-rose-s,3,11900,1931,4200
item-001697,ord-01127,var-sock-lilac-m,1,11900,837,4200
item-001698,ord-01128,var-sock-black-s,2,11900,1733,4200
item-001699,ord-01129,var-top-black-s,2,21900,3535,8200
item-001700,ord-01130,var-sock-ivory-l,2,11900,486,4200
item-001701,ord-01131,var-sock-lilac-l,2,11900,1538,4200
item-001702,ord-01132,var-sock-sage-m,3,11900,1893,4200
item-001703,ord-01132,var-short-black-m,1,18900,1133,7100
item-001704,ord-01133,var-short-black-m,3,18900,1757,7100
item-001705,ord-01134,var-sock-rose-l,2,11900,2032,4200
item-001706,ord-01135,var-sock-sage-s,2,11900,1414,4200
item-001707,ord-01136,var-sock-ivory-m,2,11900,1753,4200
item-001708,ord-01136,var-sock-rose-s,1,11900,789,4200
item-001709,ord-01137,var-sock-coral-l,3,11900,1212,4200
item-001710,ord-01138,var-sock-sage-m,3,11900,1912,4200
item-001711,ord-01138,var-top-rose-s,1,21900,1635,8200
item-001712,ord-01139,var-short-black-s,2,18900,912,7100
item-001713,ord-01139,var-sock-sage-m,2,11900,1372,4200
item-001714,ord-01140,var-top-sand-m,1,21900,1777,8200
item-001715,ord-01140,var-short-black-s,1,18900,1121,7100
item-001716,ord-01140,var-sock-sage-m,3,11900,2079,4200
item-001717,ord-01141,var-sock-black-l,3,11900,2491,4200
item-001718,ord-01142,var-sock-lilac-l,2,11900,1030,4200
item-001719,ord-01142,var-short-coral-m,2,18900,1431,7100
item-001720,ord-01143,var-short-navy-m,1,18900,1478,7100
item-001721,ord-01144,var-top-black-m,3,21900,3576,8200
item-001722,ord-01145,var-short-navy-s,1,18900,1081,7100
item-001723,ord-01146,var-top-sand-m,2,21900,2303,8200
item-001724,ord-01147,var-short-coral-l,2,18900,3109,7100
item-001725,ord-01148,var-sock-lilac-m,1,11900,453,4200
item-001726,ord-01148,var-sock-sage-m,3,11900,1857,4200
item-001727,ord-01149,var-short-black-s,1,18900,627,7100
item-001728,ord-01150,var-sock-black-l,2,11900,1926,4200
item-001729,ord-01151,var-sock-rose-s,2,11900,521,4200
item-001730,ord-01152,var-legging-olive-s,2,29900,1402,11200
item-001731,ord-01153,var-sock-ivory-l,3,11900,2996,4200
item-001732,ord-01154,var-sock-sage-l,3,11900,3201,4200
item-001733,ord-01154,var-sock-rose-s,1,11900,904,4200
item-001734,ord-01155,var-sock-lilac-m,2,11900,2077,4200
item-001735,ord-01155,var-sock-sage-l,2,11900,1869,4200
item-001736,ord-01156,var-top-sand-s,2,21900,924,8200
item-001737,ord-01156,var-short-coral-l,3,18900,4695,7100
item-001738,ord-01157,var-sock-coral-s,1,11900,288,4200
item-001739,ord-01157,var-short-coral-l,3,18900,2297,7100
item-001740,ord-01157,var-short-navy-l,1,18900,932,7100
item-001741,ord-01158,var-sock-ivory-s,1,11900,262,4200
item-001742,ord-01159,var-sock-black-s,2,11900,523,4200
item-001743,ord-01160,var-sock-coral-m,1,11900,369,4200
item-001744,ord-01160,var-sock-rose-m,1,11900,587,4200
item-001745,ord-01161,var-sock-ivory-m,3,11900,2736,4200
item-001746,ord-01162,var-sock-coral-l,2,11900,2070,4200
item-001747,ord-01162,var-legging-navy-s,2,29900,3258,11200
item-001748,ord-01163,var-sock-ivory-s,3,11900,1723,4200
item-001749,ord-01163,var-legging-navy-s,1,29900,1071,11200
item-001750,ord-01164,var-top-rose-m,3,21900,5856,8200
item-001751,ord-01165,var-legging-black-m,3,29900,7482,11200
item-001752,ord-01166,var-short-navy-l,1,18900,592,7100
item-001753,ord-01166,var-sock-coral-s,2,11900,1904,4200
item-001754,ord-01167,var-top-sand-l,3,21900,2522,8200
item-001755,ord-01167,var-sock-rose-l,3,11900,2634,4200
item-001756,ord-01168,var-sock-coral-l,2,11900,1580,4200
item-001757,ord-01169,var-sock-coral-l,1,11900,316,4200
item-001758,ord-01170,var-sock-lilac-l,2,11900,1397,4200
item-001759,ord-01170,var-top-rose-m,1,21900,1047,8200
item-001760,ord-01171,var-sock-sage-l,3,11900,2215,4200
item-001761,ord-01172,var-top-rose-m,1,21900,1012,8200
item-001762,ord-01173,var-legging-navy-m,3,29900,7710,11200
item-001763,ord-01174,var-top-sand-m,2,21900,2310,8200
item-001764,ord-01174,var-sock-sage-s,1,11900,300,4200
item-001765,ord-01174,var-short-coral-s,2,18900,1308,7100
item-001766,ord-01175,var-sock-ivory-l,1,11900,563,4200
item-001767,ord-01175,var-sock-lilac-m,2,11900,1461,4200
item-001768,ord-01176,var-legging-navy-s,3,29900,6438,11200
item-001769,ord-01176,var-legging-navy-m,1,29900,1525,11200
item-001770,ord-01177,var-sock-coral-s,1,11900,788,4200
item-001771,ord-01178,var-short-coral-l,2,18900,3071,7100
item-001772,ord-01178,var-legging-black-m,2,29900,4703,11200
item-001773,ord-01179,var-short-navy-m,2,18900,2762,7100
item-001774,ord-01180,var-top-black-l,1,21900,1770,8200
item-001775,ord-01181,var-short-navy-s,2,18900,2984,7100
item-001776,ord-01182,var-legging-olive-l,2,29900,1543,11200
item-001777,ord-01182,var-sock-coral-s,1,11900,725,4200
