id,variant_id,date,kind,quantity,reference_id
mov-sale-item-000782,var-sock-coral-s,2026-07-13,sale,-3,item-000782
mov-sale-item-000804,var-sock-lilac-s,2026-07-13,sale,-3,item-000804
mov-sale-item-000805,var-top-rose-l,2026-07-13,sale,-1,item-000805
mov-sale-item-000806,var-short-navy-l,2026-07-13,sale,-2,item-000806
mov-sale-item-000818,var-top-black-m,2026-07-13,sale,-1,item-000818
mov-sale-item-001725,var-sock-lilac-m,2026-07-13,sale,-1,item-001725
mov-sale-item-001726,var-sock-sage-m,2026-07-13,sale,-3,item-001726
mov-sale-item-000926,var-legging-olive-l,2026-07-14,sale,-3,item-000926
mov-sale-item-001203,var-top-black-m,2026-07-14,sale,-2,item-001203
mov-sale-item-001411,var-sock-coral-s,2026-07-14,sale,-1,item-001411
mov-sale-item-001419,var-short-coral-m,2026-07-14,sale,-3,item-001419
mov-sale-item-001420,var-sock-rose-m,2026-07-14,sale,-3,item-001420
mov-sale-item-000015,var-top-rose-l,2026-07-15,sale,-3,item-000015
mov-sale-item-000016,var-short-coral-s,2026-07-15,sale,-1,item-000016
mov-sale-item-000880,var-short-navy-l,2026-07-15,sale,-3,item-000880
mov-sale-item-000899,var-sock-ivory-s,2026-07-15,sale,-3,item-000899
mov-sale-item-000900,var-legging-black-l,2026-07-15,sale,-2,item-000900
mov-sale-item-000998,var-sock-coral-m,2026-07-15,sale,-3,item-000998
mov-sale-item-000999,var-short-navy-l,2026-07-15,sale,-2,item-000999
mov-sale-item-001204,var-sock-lilac-l,2026-07-15,sale,-2,item-001204
mov-sale-item-001205,var-short-navy-l,2026-07-15,sale,-1,item-001205
mov-sale-item-001451,var-sock-coral-s,2026-07-15,sale,-1,item-001451
mov-sale-item-001676,var-legging-navy-m,2026-07-15,sale,-1,item-001676
mov-sale-item-001677,var-sock-ivory-s,2026-07-15,sale,-2,item-001677
mov-sale-item-000476,var-sock-ivory-s,2026-07-16,sale,-3,item-000476
mov-sale-item-000516,var-sock-lilac-l,2026-07-16,sale,-1,item-000516
mov-sale-item-000670,var-sock-lilac-s,2026-07-16,sale,-3,item-000670
mov-sale-item-000671,var-sock-lilac-l,2026-07-16,sale,-2,item-000671
mov-sale-item-001798,var-top-black-l,2026-07-16,sale,-2,item-001798
mov-sale-item-000525,var-sock-coral-l,2026-07-17,sale,-2,item-000525
mov-sale-item-000592,var-sock-coral-l,2026-07-17,sale,-2,item-000592
mov-sale-item-001385,var-legging-olive-s,2026-07-17,sale,-2,item-001385
mov-sale-item-001423,var-sock-lilac-l,2026-07-17,sale,-1,item-001423
mov-sale-item-001424,var-top-sand-m,2026-07-17,sale,-2,item-001424
mov-sale-item-001447,var-legging-navy-m,2026-07-17,sale,-2,item-001447
mov-sale-item-001448,var-sock-coral-m,2026-07-17,sale,-2,item-001448
mov-sale-item-001773,var-short-navy-m,2026-07-17,sale,-2,item-001773
mov-sale-item-000191,var-top-sand-m,2026-07-18,sale,-1,item-000191
mov-sale-item-000192,var-sock-black-m,2026-07-18,sale,-3,item-000192
mov-sale-item-000522,var-sock-ivory-m,2026-07-18,sale,-1,item-000522
mov-sale-item-000658,var-sock-sage-s,2026-07-18,sale,-3,item-000658
mov-sale-item-001059,var-sock-sage-s,2026-07-18,sale,-1,item-001059
mov-sale-item-001358,var-sock-ivory-l,2026-07-18,sale,-3,item-001358
mov-sale-item-001469,var-sock-black-s,2026-07-18,sale,-1,item-001469
mov-sale-item-001683,var-sock-coral-m,2026-07-18,sale,-2,item-001683
mov-sale-item-001684,var-top-black-l,2026-07-18,sale,-3,item-001684
mov-sale-item-000425,var-legging-black-l,2026-07-19,sale,-2,item-000425
mov-sale-item-000487,var-sock-ivory-m,2026-07-19,sale,-1,item-000487
mov-sale-item-000488,var-legging-navy-l,2026-07-19,sale,-1,item-000488
mov-sale-item-000871,var-top-black-s,2026-07-19,sale,-3,item-000871
mov-sale-item-000872,var-short-black-m,2026-07-19,sale,-2,item-000872
mov-sale-item-001243,var-sock-sage-l,2026-07-19,sale,-2,item-001243
mov-sale-item-000352,var-top-black-s,2026-07-20,sale,-3,item-000352
mov-sale-item-000353,var-short-coral-s,2026-07-20,sale,-1,item-000353
mov-sale-item-000661,var-top-black-l,2026-07-20,sale,-3,item-000661
mov-sale-item-001466,var-sock-ivory-l,2026-07-20,sale,-1,item-001466
mov-sale-item-001467,var-sock-coral-s,2026-07-20,sale,-2,item-001467
mov-sale-item-001528,var-sock-black-m,2026-07-20,sale,-2,item-001528
mov-sale-item-000024,var-legging-navy-s,2026-07-21,sale,-2,item-000024
mov-sale-item-000422,var-sock-rose-s,2026-07-21,sale,-2,item-000422
mov-sale-item-000569,var-top-rose-s,2026-07-21,sale,-3,item-000569
mov-sale-item-001276,var-sock-ivory-s,2026-07-21,sale,-1,item-001276
mov-sale-item-001277,var-legging-black-m,2026-07-21,sale,-3,item-001277
mov-sale-item-001323,var-sock-ivory-l,2026-07-21,sale,-2,item-001323
mov-sale-item-001778,var-top-sand-s,2026-07-22,sale,-3,item-001778
mov-sale-item-000975,var-top-black-m,2026-07-23,sale,-3,item-000975
mov-sale-item-001142,var-top-rose-l,2026-07-23,sale,-1,item-001142
mov-sale-item-001464,var-sock-ivory-l,2026-07-23,sale,-3,item-001464
mov-sale-item-001465,var-sock-coral-m,2026-07-23,sale,-2,item-001465
mov-sale-item-001533,var-sock-ivory-l,2026-07-23,sale,-3,item-001533
mov-sale-item-001654,var-sock-lilac-l,2026-07-23,sale,-1,item-001654
mov-sale-item-001655,var-legging-olive-s,2026-07-23,sale,-3,item-001655
mov-sale-item-000216,var-sock-sage-s,2026-07-24,sale,-2,item-000216
mov-sale-item-000217,var-sock-ivory-l,2026-07-24,sale,-2,item-000217
mov-sale-item-000626,var-sock-sage-s,2026-07-24,sale,-2,item-000626
mov-sale-item-000627,var-sock-ivory-l,2026-07-24,sale,-3,item-000627
mov-sale-item-000628,var-sock-lilac-s,2026-07-24,sale,-1,item-000628
mov-sale-item-000723,var-sock-coral-l,2026-07-24,sale,-1,item-000723
mov-sale-item-000724,var-sock-sage-l,2026-07-24,sale,-1,item-000724
mov-sale-item-000827,var-top-rose-l,2026-07-24,sale,-1,item-000827
mov-sale-item-000828,var-sock-coral-m,2026-07-24,sale,-1,item-000828
mov-sale-item-000143,var-top-black-s,2026-07-25,sale,-2,item-000143
mov-sale-item-000284,var-top-black-m,2026-07-25,sale,-2,item-000284
mov-sale-item-000558,var-short-coral-l,2026-07-25,sale,-2,item-000558
mov-sale-item-000559,var-top-rose-m,2026-07-25,sale,-1,item-000559
mov-sale-item-000466,var-legging-olive-l,2026-07-26,sale,-2,item-000466
mov-sale-item-001152,var-short-coral-m,2026-07-26,sale,-1,item-001152
mov-sale-item-001380,var-sock-black-l,2026-07-26,sale,-1,item-001380
mov-sale-item-001381,var-sock-sage-m,2026-07-26,sale,-3,item-001381
mov-sale-item-001382,var-legging-navy-l,2026-07-26,sale,-2,item-001382
mov-sale-item-000036,var-sock-lilac-l,2026-07-28,sale,-1,item-000036
mov-sale-item-000037,var-sock-rose-s,2026-07-28,sale,-2,item-000037
mov-sale-item-001392,var-sock-black-s,2026-07-28,sale,-1,item-001392
mov-sale-item-001780,var-top-sand-l,2026-07-28,sale,-3,item-001780
mov-sale-item-001781,var-sock-lilac-s,2026-07-28,sale,-3,item-001781
mov-return-return-00019,var-top-rose-s,2026-07-30,return,1,return-00019
mov-sale-item-001194,var-top-black-s,2026-07-30,sale,-3,item-001194
mov-sale-item-001195,var-top-sand-l,2026-07-30,sale,-1,item-001195
mov-sale-item-001674,var-legging-black-m,2026-07-30,sale,-2,item-001674
mov-sale-item-000094,var-legging-olive-m,2026-07-31,sale,-2,item-000094
mov-sale-item-000370,var-sock-lilac-m,2026-07-31,sale,-3,item-000370
mov-sale-item-000726,var-sock-lilac-l,2026-07-31,sale,-3,item-000726
mov-sale-item-000580,var-sock-ivory-l,2026-08-01,sale,-1,item-000580
mov-sale-item-000581,var-sock-ivory-m,2026-08-01,sale,-1,item-000581
mov-sale-item-000582,var-top-rose-m,2026-08-01,sale,-2,item-000582
mov-sale-item-000614,var-top-rose-s,2026-08-01,sale,-3,item-000614
mov-sale-item-000615,var-sock-ivory-l,2026-08-01,sale,-2,item-000615
mov-sale-item-000892,var-top-rose-m,2026-08-01,sale,-1,item-000892
mov-sale-item-001766,var-sock-ivory-l,2026-08-01,sale,-1,item-001766
mov-sale-item-001767,var-sock-lilac-m,2026-08-01,sale,-2,item-001767
mov-sale-item-000642,var-short-navy-m,2026-08-02,sale,-2,item-000642
mov-sale-item-000643,var-legging-navy-l,2026-08-02,sale,-1,item-000643
mov-sale-item-000820,var-sock-black-l,2026-08-02,sale,-3,item-000820
mov-sale-item-000821,var-top-sand-m,2026-08-02,sale,-3,item-000821
mov-return-return-00047,var-sock-sage-m,2026-08-03,return,1,return-00047
mov-sale-item-000424,var-top-black-m,2026-08-03,sale,-1,item-000424
mov-sale-item-000091,var-sock-ivory-s,2026-08-04,sale,-2,item-000091
mov-sale-item-000340,var-short-black-s,2026-08-04,sale,-1,item-000340
mov-sale-item-000454,var-top-black-m,2026-08-04,sale,-3,item-000454
mov-sale-item-000455,var-legging-olive-l,2026-08-04,sale,-2,item-000455
mov-sale-item-001506,var-short-black-m,2026-08-04,sale,-1,item-001506
mov-sale-item-001536,var-sock-lilac-l,2026-08-04,sale,-1,item-001536
mov-sale-item-001537,var-sock-rose-l,2026-08-04,sale,-3,item-001537
mov-sale-item-001538,var-short-coral-s,2026-08-04,sale,-2,item-001538
mov-sale-item-001409,var-sock-coral-s,2026-08-05,sale,-1,item-001409
mov-sale-item-001178,var-sock-rose-s,2026-08-06,sale,-3,item-001178
mov-sale-item-001232,var-top-sand-s,2026-08-06,sale,-2,item-001232
mov-sale-item-001233,var-sock-lilac-m,2026-08-06,sale,-3,item-001233
mov-sale-item-001372,var-sock-ivory-m,2026-08-06,sale,-3,item-001372
mov-sale-item-000223,var-top-black-m,2026-08-07,sale,-3,item-000223
mov-sale-item-000224,var-legging-olive-s,2026-08-07,sale,-3,item-000224
mov-sale-item-000552,var-short-black-m,2026-08-07,sale,-1,item-000552
mov-sale-item-001084,var-top-black-m,2026-08-07,sale,-3,item-001084
mov-sale-item-001095,var-sock-lilac-s,2026-08-07,sale,-1,item-001095
mov-sale-item-000265,var-sock-sage-l,2026-08-08,sale,-3,item-000265
mov-sale-item-000825,var-sock-coral-s,2026-08-08,sale,-2,item-000825
mov-sale-item-000826,var-legging-black-m,2026-08-08,sale,-1,item-000826
mov-sale-item-000090,var-sock-black-l,2026-08-09,sale,-1,item-000090
mov-sale-item-000568,var-short-navy-l,2026-08-09,sale,-3,item-000568
mov-sale-item-000700,var-sock-sage-m,2026-08-09,sale,-2,item-000700
mov-sale-item-000797,var-legging-olive-l,2026-08-09,sale,-2,item-000797
mov-sale-item-000842,var-top-rose-m,2026-08-09,sale,-1,item-000842
mov-sale-item-000843,var-short-coral-m,2026-08-09,sale,-3,item-000843
mov-sale-item-001052,var-sock-coral-m,2026-08-09,sale,-2,item-001052
mov-sale-item-001184,var-legging-black-s,2026-08-09,sale,-1,item-001184
mov-sale-item-001244,var-sock-black-l,2026-08-09,sale,-2,item-001244
mov-sale-item-001418,var-legging-navy-s,2026-08-09,sale,-1,item-001418
mov-sale-item-001606,var-legging-black-s,2026-08-09,sale,-2,item-001606
mov-sale-item-000810,var-sock-rose-s,2026-08-10,sale,-1,item-000810
mov-sale-item-001216,var-sock-ivory-l,2026-08-10,sale,-3,item-001216
mov-sale-item-001217,var-short-navy-m,2026-08-10,sale,-3,item-001217
mov-sale-item-001269,var-sock-rose-s,2026-08-10,sale,-1,item-001269
mov-sale-item-001270,var-legging-black-l,2026-08-10,sale,-1,item-001270
mov-sale-item-001510,var-legging-black-m,2026-08-10,sale,-1,item-001510
mov-sale-item-001511,var-sock-coral-m,2026-08-10,sale,-2,item-001511
mov-sale-item-001140,var-sock-coral-s,2026-08-11,sale,-2,item-001140
mov-sale-item-001174,var-sock-ivory-m,2026-08-11,sale,-2,item-001174
mov-sale-item-001175,var-sock-ivory-l,2026-08-11,sale,-1,item-001175
mov-sale-item-001550,var-top-black-s,2026-08-11,sale,-1,item-001550
mov-sale-item-001752,var-short-navy-l,2026-08-11,sale,-1,item-001752
mov-sale-item-001753,var-sock-coral-s,2026-08-11,sale,-2,item-001753
mov-sale-item-001292,var-sock-lilac-s,2026-08-12,sale,-1,item-001292
mov-sale-item-001293,var-top-sand-m,2026-08-12,sale,-2,item-001293
mov-sale-item-000137,var-sock-lilac-s,2026-08-13,sale,-2,item-000137
mov-sale-item-000138,var-sock-sage-s,2026-08-13,sale,-3,item-000138
mov-sale-item-000482,var-sock-rose-s,2026-08-13,sale,-3,item-000482
mov-sale-item-000483,var-sock-sage-m,2026-08-13,sale,-3,item-000483
mov-sale-item-000597,var-legging-black-l,2026-08-13,sale,-1,item-000597
mov-sale-item-000787,var-sock-ivory-l,2026-08-13,sale,-1,item-000787
mov-sale-item-000788,var-legging-black-m,2026-08-13,sale,-3,item-000788
mov-sale-item-000850,var-top-rose-s,2026-08-13,sale,-1,item-000850
mov-sale-item-000851,var-sock-black-s,2026-08-13,sale,-2,item-000851
mov-sale-item-000964,var-sock-sage-m,2026-08-13,sale,-3,item-000964
mov-sale-item-001143,var-top-sand-s,2026-08-13,sale,-3,item-001143
mov-sale-item-001235,var-sock-rose-l,2026-08-13,sale,-1,item-001235
mov-sale-item-000771,var-sock-black-s,2026-08-14,sale,-1,item-000771
mov-sale-item-000772,var-sock-lilac-m,2026-08-14,sale,-1,item-000772
mov-sale-item-001258,var-sock-coral-s,2026-08-14,sale,-2,item-001258
mov-sale-item-000009,var-sock-rose-m,2026-08-15,sale,-2,item-000009
mov-sale-item-000116,var-sock-rose-s,2026-08-15,sale,-1,item-000116
mov-sale-item-000117,var-sock-lilac-l,2026-08-15,sale,-2,item-000117
mov-sale-item-000705,var-sock-rose-l,2026-08-15,sale,-3,item-000705
mov-sale-item-000706,var-sock-rose-m,2026-08-15,sale,-1,item-000706
mov-sale-item-001788,var-sock-coral-s,2026-08-15,sale,-2,item-001788
mov-sale-item-000149,var-sock-sage-l,2026-08-16,sale,-2,item-000149
mov-sale-item-000243,var-short-black-s,2026-08-16,sale,-1,item-000243
mov-sale-item-000244,var-top-rose-m,2026-08-16,sale,-1,item-000244
mov-sale-item-000629,var-top-sand-s,2026-08-16,sale,-2,item-000629
mov-sale-item-001061,var-sock-sage-m,2026-08-16,sale,-2,item-001061
mov-sale-item-001062,var-top-black-m,2026-08-16,sale,-1,item-001062
mov-sale-item-001063,var-sock-black-s,2026-08-16,sale,-3,item-001063
mov-sale-item-001245,var-sock-black-m,2026-08-16,sale,-1,item-001245
mov-sale-item-001402,var-legging-navy-s,2026-08-16,sale,-2,item-001402
mov-sale-item-001452,var-short-navy-m,2026-08-16,sale,-2,item-001452
mov-sale-item-001718,var-sock-lilac-l,2026-08-16,sale,-2,item-001718
mov-sale-item-001719,var-short-coral-m,2026-08-16,sale,-2,item-001719
mov-sale-item-000177,var-sock-sage-s,2026-08-17,sale,-1,item-000177
mov-sale-item-000178,var-sock-lilac-m,2026-08-17,sale,-3,item-000178
mov-sale-item-000179,var-sock-ivory-s,2026-08-17,sale,-2,item-000179
mov-sale-item-000814,var-legging-black-m,2026-08-17,sale,-1,item-000814
mov-sale-item-001176,var-sock-lilac-m,2026-08-17,sale,-1,item-001176
mov-sale-item-000135,var-sock-sage-s,2026-08-18,sale,-2,item-000135
mov-sale-item-000136,var-sock-ivory-m,2026-08-18,sale,-3,item-000136
mov-sale-item-000543,var-short-navy-l,2026-08-18,sale,-3,item-000543
mov-sale-item-000578,var-legging-navy-s,2026-08-18,sale,-3,item-000578
mov-sale-item-000579,var-short-coral-l,2026-08-18,sale,-1,item-000579
mov-sale-item-000656,var-sock-coral-l,2026-08-18,sale,-3,item-000656
mov-sale-item-000657,var-top-sand-l,2026-08-18,sale,-3,item-000657
mov-sale-item-000875,var-short-black-m,2026-08-18,sale,-3,item-000875
mov-sale-item-001112,var-sock-coral-l,2026-08-18,sale,-3,item-001112
mov-sale-item-001113,var-sock-rose-m,2026-08-18,sale,-1,item-001113
mov-sale-item-001321,var-short-black-m,2026-08-18,sale,-1,item-001321
mov-sale-item-001322,var-sock-lilac-m,2026-08-18,sale,-3,item-001322
mov-sale-item-001400,var-short-coral-l,2026-08-18,sale,-2,item-001400
mov-sale-item-001401,var-top-sand-s,2026-08-18,sale,-1,item-001401
mov-sale-item-001440,var-top-black-s,2026-08-18,sale,-1,item-001440
mov-sale-item-000133,var-sock-ivory-s,2026-08-19,sale,-2,item-000133
mov-sale-item-000282,var-legging-olive-s,2026-08-19,sale,-1,item-000282
mov-sale-item-000283,var-short-black-m,2026-08-19,sale,-1,item-000283
mov-sale-item-001598,var-legging-olive-l,2026-08-19,sale,-3,item-001598
mov-sale-item-000042,var-sock-sage-s,2026-08-20,sale,-3,item-000042
mov-sale-item-000043,var-top-sand-s,2026-08-20,sale,-3,item-000043
mov-sale-item-000381,var-legging-black-m,2026-08-20,sale,-1,item-000381
mov-sale-item-000536,var-top-black-s,2026-08-20,sale,-2,item-000536
mov-sale-item-001005,var-sock-rose-m,2026-08-20,sale,-1,item-001005
mov-sale-item-001310,var-sock-sage-m,2026-08-20,sale,-2,item-001310
mov-sale-item-001311,var-top-sand-m,2026-08-20,sale,-3,item-001311
mov-sale-item-001535,var-sock-rose-s,2026-08-20,sale,-2,item-001535
mov-sale-item-001622,var-sock-sage-s,2026-08-20,sale,-3,item-001622
mov-sale-item-001623,var-legging-olive-s,2026-08-20,sale,-3,item-001623
mov-sale-item-001796,var-sock-coral-s,2026-08-20,sale,-2,item-001796
mov-sale-item-001797,var-sock-rose-s,2026-08-20,sale,-2,item-001797
mov-sale-item-000365,var-top-sand-m,2026-08-21,sale,-3,item-000365
mov-sale-item-000443,var-sock-coral-l,2026-08-21,sale,-2,item-000443
mov-sale-item-000489,var-short-black-m,2026-08-21,sale,-1,item-000489
mov-sale-item-000982,var-short-coral-m,2026-08-21,sale,-1,item-000982
mov-sale-item-000983,var-sock-coral-m,2026-08-21,sale,-1,item-000983
mov-sale-item-000984,var-sock-coral-s,2026-08-21,sale,-2,item-000984
mov-sale-item-001023,var-sock-lilac-s,2026-08-21,sale,-3,item-001023
mov-sale-item-001024,var-top-rose-m,2026-08-21,sale,-3,item-001024
mov-sale-item-001108,var-sock-rose-s,2026-08-21,sale,-2,item-001108
mov-sale-item-001541,var-sock-ivory-s,2026-08-21,sale,-2,item-001541
mov-sale-item-001542,var-sock-black-l,2026-08-21,sale,-1,item-001542
mov-sale-item-001748,var-sock-ivory-s,2026-08-21,sale,-3,item-001748
mov-sale-item-001749,var-legging-navy-s,2026-08-21,sale,-1,item-001749
mov-sale-item-000410,var-sock-sage-m,2026-08-22,sale,-1,item-000410
mov-sale-item-000470,var-short-navy-m,2026-08-22,sale,-3,item-000470
mov-sale-item-000490,var-sock-coral-l,2026-08-22,sale,-2,item-000490
mov-sale-item-000491,var-sock-black-s,2026-08-22,sale,-2,item-000491
mov-sale-item-000701,var-sock-coral-m,2026-08-22,sale,-1,item-000701
mov-sale-item-000865,var-top-rose-m,2026-08-22,sale,-2,item-000865
mov-sale-item-000908,var-sock-sage-m,2026-08-22,sale,-3,item-000908
mov-sale-item-000945,var-top-rose-s,2026-08-22,sale,-3,item-000945
mov-sale-item-001227,var-sock-sage-s,2026-08-22,sale,-2,item-001227
mov-sale-item-001228,var-sock-black-s,2026-08-22,sale,-1,item-001228
mov-sale-item-001410,var-legging-olive-s,2026-08-22,sale,-3,item-001410
mov-sale-item-001597,var-top-rose-m,2026-08-22,sale,-1,item-001597
mov-sale-item-000475,var-top-black-l,2026-08-23,sale,-2,item-000475
mov-sale-item-001201,var-top-sand-m,2026-08-23,sale,-1,item-001201
mov-sale-item-000162,var-sock-sage-m,2026-08-24,sale,-1,item-000162
mov-sale-item-000163,var-short-coral-l,2026-08-24,sale,-3,item-000163
mov-sale-item-000688,var-top-sand-l,2026-08-24,sale,-3,item-000688
mov-sale-item-001309,var-top-rose-s,2026-08-24,sale,-1,item-001309
mov-sale-item-001729,var-sock-rose-s,2026-08-24,sale,-2,item-001729
mov-return-return-00045,var-short-black-m,2026-08-25,return,1,return-00045
mov-sale-item-000098,var-short-navy-l,2026-08-25,sale,-2,item-000098
mov-sale-item-000099,var-sock-sage-l,2026-08-25,sale,-1,item-000099
mov-sale-item-000100,var-short-coral-s,2026-08-25,sale,-3,item-000100
mov-sale-item-000309,var-legging-black-l,2026-08-25,sale,-3,item-000309
mov-sale-item-000517,var-sock-ivory-s,2026-08-25,sale,-1,item-000517
mov-sale-item-000523,var-short-coral-m,2026-08-25,sale,-1,item-000523
mov-sale-item-000524,var-top-black-s,2026-08-25,sale,-2,item-000524
mov-sale-item-001046,var-sock-lilac-l,2026-08-25,sale,-1,item-001046
mov-sale-item-001047,var-top-sand-s,2026-08-25,sale,-3,item-001047
mov-sale-item-001209,var-sock-coral-s,2026-08-25,sale,-2,item-001209
mov-sale-item-001383,var-sock-sage-l,2026-08-25,sale,-2,item-001383
mov-sale-item-001384,var-legging-black-s,2026-08-25,sale,-1,item-001384
mov-sale-item-001750,var-top-rose-m,2026-08-25,sale,-3,item-001750
mov-return-return-00061,var-sock-rose-s,2026-08-26,return,1,return-00061
mov-sale-item-000555,var-sock-coral-l,2026-08-26,sale,-2,item-000555
mov-sale-item-000556,var-sock-sage-l,2026-08-26,sale,-1,item-000556
mov-sale-item-000557,var-sock-ivory-s,2026-08-26,sale,-1,item-000557
mov-sale-item-000921,var-legging-black-l,2026-08-26,sale,-3,item-000921
mov-sale-item-000933,var-short-navy-m,2026-08-26,sale,-1,item-000933
mov-sale-item-000934,var-top-black-m,2026-08-26,sale,-3,item-000934
mov-sale-item-001507,var-sock-black-s,2026-08-26,sale,-2,item-001507
mov-sale-item-001579,var-sock-sage-l,2026-08-26,sale,-3,item-001579
mov-sale-item-001760,var-sock-sage-l,2026-08-26,sale,-3,item-001760
mov-sale-item-000426,var-short-coral-l,2026-08-27,sale,-2,item-000426
mov-sale-item-000427,var-short-black-l,2026-08-27,sale,-2,item-000427
mov-sale-item-000694,var-sock-lilac-s,2026-08-27,sale,-1,item-000694
mov-sale-item-000761,var-legging-navy-s,2026-08-27,sale,-3,item-000761
mov-sale-item-000927,var-sock-lilac-l,2026-08-27,sale,-1,item-000927
mov-sale-item-000928,var-short-navy-s,2026-08-27,sale,-2,item-000928
mov-sale-item-001218,var-top-black-l,2026-08-27,sale,-1,item-001218
mov-sale-item-001219,var-sock-coral-s,2026-08-27,sale,-3,item-001219
mov-sale-item-001316,var-legging-black-m,2026-08-27,sale,-3,item-001316
mov-sale-item-001317,var-short-coral-m,2026-08-27,sale,-1,item-001317
mov-sale-item-001376,var-sock-rose-m,2026-08-27,sale,-3,item-001376
mov-sale-item-001377,var-short-navy-s,2026-08-27,sale,-2,item-001377
mov-sale-item-001415,var-sock-lilac-m,2026-08-27,sale,-1,item-001415
mov-sale-item-001147,var-top-black-m,2026-08-28,sale,-3,item-001147
mov-sale-item-000725,var-sock-lilac-m,2026-08-29,sale,-1,item-000725
mov-sale-item-000822,var-sock-ivory-l,2026-08-29,sale,-3,item-000822
mov-sale-item-001355,var-legging-navy-m,2026-08-29,sale,-2,item-001355
mov-sale-item-001356,var-sock-lilac-m,2026-08-29,sale,-2,item-001356
mov-sale-item-001357,var-sock-lilac-l,2026-08-29,sale,-1,item-001357
mov-sale-item-001365,var-sock-ivory-s,2026-08-29,sale,-1,item-001365
mov-sale-item-000035,var-short-black-m,2026-08-30,sale,-3,item-000035
mov-sale-item-000373,var-sock-rose-m,2026-08-30,sale,-2,item-000373
mov-sale-item-000374,var-sock-black-l,2026-08-30,sale,-3,item-000374
mov-sale-item-000596,var-short-coral-s,2026-08-30,sale,-3,item-000596
mov-sale-item-001268,var-sock-ivory-l,2026-08-30,sale,-1,item-001268
mov-sale-item-001575,var-top-sand-m,2026-08-30,sale,-3,item-001575
mov-sale-item-001679,var-sock-rose-m,2026-08-30,sale,-2,item-001679
mov-sale-item-001680,var-top-black-s,2026-08-30,sale,-3,item-001680
mov-sale-item-000279,var-sock-ivory-l,2026-08-31,sale,-3,item-000279
mov-sale-item-000280,var-top-black-s,2026-08-31,sale,-3,item-000280
mov-sale-item-000329,var-sock-ivory-s,2026-08-31,sale,-2,item-000329
mov-sale-item-000330,var-legging-navy-s,2026-08-31,sale,-3,item-000330
mov-sale-item-000530,var-legging-navy-m,2026-08-31,sale,-1,item-000530
mov-sale-item-000544,var-top-black-m,2026-08-31,sale,-2,item-000544
mov-sale-item-000774,var-short-black-s,2026-08-31,sale,-2,item-000774
mov-sale-item-000775,var-sock-coral-m,2026-08-31,sale,-2,item-000775
mov-sale-item-001543,var-sock-black-l,2026-08-31,sale,-2,item-001543
mov-sale-item-001782,var-legging-navy-s,2026-08-31,sale,-2,item-001782
mov-sale-item-001783,var-short-coral-l,2026-08-31,sale,-2,item-001783
mov-sale-item-000126,var-sock-ivory-s,2026-09-01,sale,-3,item-000126
mov-sale-item-000408,var-top-black-l,2026-09-01,sale,-3,item-000408
mov-sale-item-000409,var-short-black-s,2026-09-01,sale,-3,item-000409
mov-sale-item-001064,var-sock-black-l,2026-09-01,sale,-3,item-001064
mov-sale-item-001522,var-sock-sage-l,2026-09-01,sale,-1,item-001522
mov-sale-item-001591,var-sock-lilac-s,2026-09-01,sale,-3,item-001591
mov-sale-item-001592,var-sock-coral-m,2026-09-01,sale,-2,item-001592
mov-sale-item-001625,var-sock-rose-m,2026-09-01,sale,-1,item-001625
mov-sale-item-001626,var-legging-navy-m,2026-09-01,sale,-3,item-001626
mov-sale-item-001792,var-sock-sage-m,2026-09-01,sale,-3,item-001792
mov-sale-item-000071,var-legging-olive-l,2026-09-02,sale,-3,item-000071
mov-sale-item-000751,var-sock-lilac-l,2026-09-02,sale,-3,item-000751
mov-sale-item-001054,var-sock-lilac-m,2026-09-02,sale,-2,item-001054
mov-sale-item-001282,var-sock-black-m,2026-09-02,sale,-3,item-001282
mov-sale-item-001286,var-sock-black-m,2026-09-02,sale,-3,item-001286
mov-sale-item-001639,var-short-coral-l,2026-09-02,sale,-2,item-001639
mov-sale-item-001640,var-sock-black-m,2026-09-02,sale,-1,item-001640
mov-return-return-00059,var-sock-rose-s,2026-09-03,return,1,return-00059
mov-sale-item-000020,var-sock-rose-s,2026-09-03,sale,-3,item-000020
mov-sale-item-000484,var-top-black-s,2026-09-03,sale,-1,item-000484
mov-sale-item-000485,var-sock-sage-s,2026-09-03,sale,-1,item-000485
mov-sale-item-000506,var-top-rose-m,2026-09-03,sale,-3,item-000506
mov-sale-item-000507,var-sock-sage-m,2026-09-03,sale,-3,item-000507
mov-sale-item-001085,var-legging-black-l,2026-09-03,sale,-3,item-001085
mov-sale-item-001086,var-sock-ivory-m,2026-09-03,sale,-3,item-001086
mov-sale-item-001247,var-short-navy-l,2026-09-03,sale,-3,item-001247
mov-sale-item-001248,var-sock-coral-l,2026-09-03,sale,-3,item-001248
mov-sale-item-000195,var-top-black-l,2026-09-04,sale,-2,item-000195
mov-sale-item-000196,var-sock-ivory-m,2026-09-04,sale,-3,item-000196
mov-sale-item-001050,var-top-black-s,2026-09-04,sale,-2,item-001050
mov-sale-item-001051,var-sock-sage-m,2026-09-04,sale,-2,item-001051
mov-sale-item-000235,var-sock-rose-s,2026-09-05,sale,-3,item-000235
mov-sale-item-000236,var-top-rose-m,2026-09-05,sale,-2,item-000236
mov-sale-item-000619,var-short-navy-m,2026-09-05,sale,-1,item-000619
mov-sale-item-001406,var-sock-ivory-l,2026-09-05,sale,-1,item-001406
